ФИО,звание,номер роты,возраст
xqhraxhebb,wbvhuzafixf,16,57
lfjgjmfodlirfefwtftv,inpwculwtcvagl,19,30
lsbefincjvgqivsuc,rbtaqapa,12,27
hjzzwbmwssu,yjfxtjvyhijso,1,25
eduontthbdxhjpvmecn,hzgivpgqnchwf,6,54
vdqjcqtjbgpkl,kstdeqoyipqdol,1,42
xglhxhyoqrtkfrfyjgpcvvif,bvwpedsgabslrbu,7,38
omwjdwffhcbdjhfq,ulafvvgkaubi,15,47
alzqqsuzfumpiqfvlq,xgugggwlnmlmabqi,13,38
xwdoofqhoowh,jwiimxig,6,22
crjgftxfgnemnfuvqdjmvmrx,cjljyhkzkwrmsvwh,14,23
ijmoxwqxixiytvsbudyiuwaj,djhhyjidggej,14,52
vaabluhswrowj,uapsoafit,1,57
rzvzskakgwbwoveda,mssujcbq,3,48
dcrbggdbfghkwlkwdnloihyqt,yzpvdtizuxsjulyz,5,27
dvknaljbzfcajv,ltgddueqf,3,42
rifpjuxdur,zixknjjy,14,42
iirqvgeouoj,afcecvyibffbaxa,9,59
szbbpowuubvsqdsepjdgz,hxjzeqrupsbvjqk,15,52
achomigidqnddhyhpgnbl,ohcqxsif,1,34
dovpgihklbpmvsbzfwib,mkhzygivv,16,32
zsawbslvnhcxfjsdarui,herskuqvfn,11,55
fetejiieybnvzwpylyaw,xbjpvjbdf,9,27
wyfuiiiiwvhjqmup,glwoengjummmp,4,47
qysavyjagapk,urmnztioaktlzfw,2,30
rxdvlhuvtzxnalcobfrzyjj,zgywwspw,2,44
irbzonuoewtskegm,aueohkwmxe,1,33
klxrtqwqyqqobttevdc,dthrnljzxm,6,23
newzeuybwbn,lbgqyxctohd,9,23
sfizogylekhewusyji,lsqlwwozysczpxxc,14,29
wkqkrwaltednljaej,yjjjqvcbokscub,2,63
pvqgbbaogm,jqsxyehmgecd,6,50
nryfxytrprnlrqnvr,yuevumevxcmw,7,42
rckfvypfecsrclbfedvwfxfwg,tgomzqbd,12,41
jevypmognesvvwol,fvxvpafbbte,9,22
bdydbzaaubfeieacxka,sxzvtpnx,12,38
rqxjefymttkcdukvqcwdfdn,lmhuvhqdrrzei,3,39
ffeybwepohqil,lnfmrzvv,2,37
ljjhrpyklmxkhuwckkyyrcc,vdgmbwrdiffqd,19,45
lmzmfinmvdcelnf,xspvfzouotryt,5,24
lcvziaizxngweaupnzwlwbtx,boehmafqeo,1,37
pavasevmgv,lbyzupfd,19,31
ctnzvlcquuczhkcliztbof,dqufwvmgk,5,27
swiruilrffcisfw,auqzyyizofoo,12,52
uynhzvrjhexrkggwojryg,tiqlngwmzuwep,15,23
plvjrlswvsad,kzqfwudhovxo,12,58
waxadfvqffelcg,amvodpzlz,11,53
cgkfgtirgdvequijdzgngs,vbtdmgnufrfrdnb,11,61
qvpuqspaizb,fkwpnliwuodonp,14,27
vnauudlvidht,fqxylhmpgbkjhe,10,38
plcdzlinaigdhtirtahynfjut,nlwdoutk,8,50
ezcaiwmzropomcyucndxhq,qnqhobaqwjc,20,29
irpcxngylitqviidtapgrwab,rgeneljmcdow,6,47
glctwrpwbzkqqkcw,kshxnzuue,6,56
zivrqxlxfacbldfgx,cdhascpaqvkqtp,15,29
unpvxwcpfcnojtduvz,icqnydgkge,12,59
cidzqlajoj,uaucgtdrau,14,41
kkespvbripbkqssnnneao,elyhwxirjzb,13,49
nrxpkanbgvokivsywfhhwp,tlfnvmsylege,17,55
kctnzmmbxcfrqb,jujgawwwbjtdivk,14,64
jpomjdmjvveuasnl,efiwdrrumyegevbj,17,58
kqkzmbczkbzpigrnmfbfyr,judyndqzbqlof,19,40
fubcpvabwaaqbsaxwzmrfzwva,xcokerknirbxr,15,59
atnocfkagjmwxkdkklu,mqbzftzklrwhyi,17,40
hqlzvkvohsrqbcobfg,palmlzotseau,12,42
aasigkdcqzbmfnzoqypz,nfoorwsw,2,44
iarfptjukhvcxphxnvvriqum,sbxgcxshwqo,15,41
hswpttsdqbvlwodupv,bfzfcwakwydamhpf,3,42
hhqlxnznxzhyvyzkdvhfnans,eaoyjjwavqcxke,17,26
qzrfzlnvtqhrxhqmqy,kmmdmhfzivjqjle,16,58
tosjnlqfozqxocayxwhuu,cxzxltxahnbqtilb,7,61
xhtsmiavfdgar,cpegwtcqgraifm,8,58
hgikgqzkuribjzzkhx,clpjxuptf,6,20
nbyncioazx,ynncuplz,7,46
ftnvuwonloqqhqqm,eamdgfsoevy,6,37
ckreziekmlvrr,vqutruidcnzj,18,24
rpxkspfypeuucqjitcbav,hyibvcnnh,10,21
vsqmhfgrrpsqiuiih,woxxckmtqc,17,33
rmuvabqouxawedznpzjhrgf,ubpeowemdtrdxs,1,60
rjsjyfwrcsk,neynrbmczo,12,47
csvzzoahrfhcfw,fgcydbeic,2,29
nuygbkkzzq,xufswlflzfiilr,15,58
jsbiyddktasxjvhrqoexu,ahruyuihcdundd,2,29
otexyalemltwjywmmjdwyf,lkczumrnbt,17,36
mzphonedkkkzgktc,qqkibukxtkw,20,27
tzhooqwrazlcsicyy,aifvbtquajvw,6,48
ivryhpqgoafhnvivuh,twnhwsxcwdctb,3,37
gaacxfmkyf,oowxofivyjawps,2,40
fdfvcljttytwwoogx,letjhkon,14,22
qmccwimpsqymbhi,xxmbwzwuehj,6,51
cwtphgyzxf,oujnmovsggfss,10,37
prdqedllzyku,jmfezmosjjxp,13,36
jbdkuseuydidaq,zxlxiljt,18,27
noyevhdplxusomvroqoxjsgsv,wjlvzvmjyglgtz,6,57
lpohxsrtasydhycvvbpnl,piretbjtzgjvxgv,16,39
oocnqeggeaeig,zhhrqtwjxoghey,11,49
vfkdwjjlkoucvmyj,sxumpcqvsfa,5,22
atankjwxyjoucrsrzfamfr,okvbrxohgr,20,62
jajqkonrigkdxvsijtpag,bneyftwxxjmgfrgi,2,31
mpxmjpwlqlevhsplbrumtmnb,ozmlqjwotgshrlgt,3,64
tactyefasaiwrdlo,ojrwlxbujz,19,62
wqljvsajuk,vxdlvojgbqfyr,19,65
tddizloywqcutczluyvlzxcq,jzsimecivlkdxw,2,48
owjqyivbsr,wjlsekpw,15,44
wvyyieqvtkihyf,ytvamvrpg,6,30
wdxcuwkzoeec,dbeqowdmxyj,15,50
yfhllscvtjakeyv,hovgvxdqet,14,31
ufqeohqdtanqsgffumrzl,wsuxxzxz,20,21
rxuijmlujjneikq,wtqrdksvbtwqgeid,10,33
vgmlgwkyhyisdrt,amzspefokgzthiu,1,42
aasuptvvuqpttvou,bddutyhxpwnd,10,27
pohmybbyhulysvrqht,hkbjwjzvpsntj,17,32
knkxvemyghruaheg,wrxctupzosnfhgf,6,39
hufixqymhrgtdwpuseaoaugw,gfjtxbnt,1,37
ilrlepoikrq,knwvgfvjxrgtpw,18,47
roxpaxleobxowgzmrcmtzwvl,mzppnbbn,9,20
twjizmhxrswnf,rmdqdclj,12,52
egnraftaismnvqjbpckxbeatg,zvfqomqgeos,11,62
sibhycxrvowgjokmtoubdoi,bojkxokrt,6,49
ypltaiguxvevwlsav,rixecowoka,9,46
ppsfwodqsoxqrlq,aaxtgcuyxjnyexya,20,40
xkhrclpkhzqtmrdozlseypx,vusjwhmvlpekhmhj,17,59
jwiaxqyyoxjilhxbbysf,loimirvoyladt,17,24
zxdyvctucnyn,avgcmxdqciqmnk,15,50
htzguztnudelbdueox,lcwsgbvtvvczauf,17,39
icptimlaqjmpqyfq,zrpdxanpltju,9,63
fzozhqukzmggxbobhuidbgt,auemrzdtj,18,32
fqtuobkzbb,bjhhgxxkqnx,10,24
zsmqczmymusi,zdrumqhgzljj,11,30
twmlwosesnaktbtyhepcjkczr,obgaevbazpi,20,55
qawejutysgiitfhueojyvn,ifvqihcgqdjlys,16,45
augodapaaanahet,dgxdvhswvcnud,2,21
gcbgrhyghuppxdddqkbfhldnr,zgkholpo,8,42
wpxwufdvaha,dkwhezwlvse,1,25
akqboemjeaqnnt,wtwbblnpdw,11,35
aqbvxalsruxrsfq,szwpcyeywpmr,8,59
xvhqzjsfgelpb,sdvwvvficjbmo,5,63
rerrgdenoarrx,iclrkiasnrrchha,1,61
lqpgwxxzkecugqecyn,ajnlvpklocyfzov,4,26
gvpglochktvfvebahcrdg,cfwkmvpvgyhz,8,58
szyceexclyvcpkxntbexxtf,nkjglensdpj,13,60
zpcjwoaobujk,jsjgkkkhofgtkgm,1,64
grssecwjhjtgkqys,chuknepn,6,30
drxhdhqqvgyqawtkkvqmry,ictbbqjynvlh,15,20
xkjbqibtbienf,tanttarfizd,9,37
ugopxzxogburkfwnymzfcasj,bkkpqripknh,17,44
gzzqfpxqhwxcons,easkhsjaj,15,51
mklkcdyokicyyuy,vyjbrwrjzcbo,13,27
hvvysznsjlxu,gphpfxjxewiaxi,19,24
dtugelupied,bqnvukqf,15,43
nprliqcmcbgcrlhhtkocxss,vjtfbiue,2,26
gpxlxjtrkmxlk,bbugaaffpaol,3,38
hrmoazmpkzzntczwratrgsdii,yukopebmpbaymzg,16,48
alkvpbvwlkdqg,tolsoltgg,4,44
fjjmhhnywjw,dasgkfvahqkgqg,19,61
ncabperzlanwaguaadheueg,hrfzvzgolmp,6,56
binmshbtjsdlqhghzipgtcw,xchapoett,19,39
gsfyithwgsidhrfqqopjyjs,qjolcjqyudbhg,19,47
ekpiryajdmnxjmpcfpbigyo,dczgqomfc,13,20
hgaugmshlfsypxljyrhzfgei,alppulzbryjayai,10,24
veerpcysvzoxm,amhutdzpibd,19,52
czbcbfnsbhmlpgocvx,qpcyxtinxr,14,65
drhjilcqwjwhvalmgg,nfskbanij,11,31
bhjevagkgfak,mubqdmnpy,20,33
bzxggnjphoetjoolzzqerlvz,hcuqtogewmvbsidg,15,46
aftmzymhifuzmsj,pgkjubdfttzp,3,58
vmvvwnasgtmbctopkhonz,movcckxydd,8,22
fiscpupdydxnjxmzyqn,xsmxdicxs,16,50
qvdxudvbhhmowlqocubgthu,etrbjmgl,11,63
ivjyrhhsjcovapoxifzq,fuammjfpg,5,20
ylhwfigpmxnzyluetskwyltza,vxdqjvsjjgf,9,51
smvoqgaejxxmurvqtzjguaig,madwyacm,15,41
sqwvxbbtvpeedjuaf,qpdtcsqhccxfd,4,30
yvcacxggaaxtdxtygilqdcp,rnmophcyovll,1,33
ivyptoflqqvtlxyqhexghvys,xymzcvhxijw,12,25
csclqhrfuhpmmruweedz,ykgztlpikqwhfa,3,64
rkoktcamncvyskd,ahtgwpvsotnao,11,49
icvlojwgfdpp,zwcoptpkeblzfwb,7,65
dgrxfwpsxaa,arqeunia,18,43
oahhdokzozbishkdocoxm,dffocnxoxirgss,9,56
pnlscvmxppvqwykscpuhvdp,qllzllewh,11,36
ansyoewznk,gsidwdlg,8,55
jargglthakckh,anvfbtzhdifwef,6,56
siqvgngclypgznwkmptuh,prbfrcjewh,10,43
wdxzaxkovryoaswhabyp,rveqtlbraky,6,35
tjyxckqusjcf,aplqdgahrprjgnmb,18,64
hwmxkijujtmyqzjvi,phncwcakb,12,48
oxloamedamfkdliaopslpcdnw,jdyriqfsagoa,11,63
aupzydhrfe,xjxirjstad,11,50
gfcblsstacxqd,dkxcrmjbmof,8,61
sitqgkjesyhuowrqzk,uxhjvdjkm,2,40
wpkvmaqnggzfslfwxv,wybajauj,14,25
etdjaonabaemjnundabc,xvwfhbgeowymyqgi,5,22
bayeuvtnkunzuremvikpqs,lekynacaedewagkd,15,43
yrvrwcmyew,kspgeakif,7,28
mcwtqrewqr,hheshuhlub,1,28
afjfufyoxynos,dsninwispzljyexe,13,65
tqpfnsfsacdba,ctcsqdlrnksr,12,50
pbmgtnahkdfmxsjada,tybfpjutfoftanfr,3,27
fzpyozmbipygdgcsatbdhnyn,wkhksohzyju,12,60
njcrwuuupjfrofypokhbkjh,vmlkzomv,18,39
qeujdbzmuvsoa,vsylndtdnnkd,19,60
usyqzqpluncytbuerguuqu,cfnvtbnxwnidi,19,60
aeqccntpaifsgutuozbgsz,bftynpzzchf,14,44
fmhekjjtntvabjdvnkacrciwa,enwzhhawpleuvti,3,39
oelrxuraslchpwluoxywqfmn,pbkcbmmb,13,37
sngjkfvrwcfy,ukdaanosldulgfvl,2,46
vcxxcsvqbitkzmcqyrq,ofrhdkaukavsy,10,64
brazwngglgsoqhzhaszonot,gghtcbhwrgcaew,9,25
bxmevzobxfhwnwadleavfij,gaoxsctrddeev,1,59
kyyqhleiwzyihvlafqki,ibkzlhagg,14,25
znnvdujqgmulkvhceclhc,yymxksmbtxziphe,11,31
ezkxvtexwugxd,robzukdnsqciedlo,1,34
iqohhtwtuj,swzodancadyb,15,63
fcsxhdaifxwfxrndryhbhlj,vbqvhsuzkyfx,9,63
rumtqgaxtdhieqtx,emeluolpere,4,55
kjepqmfdytvsbdcjhzckbns,dbgosfvb,16,32
whdwtbkubnypb,nqdalhxweznmiw,12,61
sodkrgkkfdhwyexyxwqkko,akmvzfmwuw,6,35
zxmlslqinesmiadjaggjpiux,ydijwlhej,8,38
flthmmwovna,mhlraeqfmquonu,9,60
yodhnyoultzgcbz,bsoncahfsqawku,10,28
bordqmittfsrbxqsozkul,mqjopvctfrlkhoxr,18,43
ftykdqxqhqafsukxufhiqc,fdqwhabfpqanfoi,7,59
mxmnyitsynsadodkyssus,urckofahg,13,27
ookxjccppfnu,kyqrpgbninj,1,29
qieszaqocvsfgcyipqauhjbhq,eoszvzsjzf,3,36
eslnuufbhiwawjt,xmodfjwxitekphxz,19,39
zcohpuvyni,pomojafujdnaqo,6,26
chkidqxwyesjyxtg,cyayfkzr,7,21
crjjlojoqyl,lkgozhxb,19,50
yovqikivtxqslpbjuyvfgm,qlwypbxqtezjyjgr,14,56
raapnqapaoyegrrpaemhlv,pxugjdkwkwbi,4,22
parfdchbzthcolbvym,svamhous,7,40
guupuzptfoyvqcodei,pxswxfkuvemdrtx,13,40
nihcmddxhjsnpimo,dpdtwoxyolgc,3,49
wszssxgtvxyjhhadxdpznp,rhqmimei,14,28
rwnnzjvralaupmsswsgefdnb,vxyjepbv,18,62
mncgikpukdfprmu,thxwldzty,5,36
iiencujuwkcflto,mlwmpnpmqbkodnf,5,36
anwwrqzjxekgb,narlvhifycfk,20,62
bmesxgpftgq,cukymnvsukhpbs,2,29
hmwzocvuwufx,hcjxudonjwys,20,49
zdprsugbizxaeb,zwczjdsrnc,10,54
zafabxsshjnebsbsjifeaukl,nswpztahfyoo,14,46
ofurgxbwoe,syoyxnjyngdxxok,18,53
zrnytocrqcyyqgtgmfbtrwpk,tgahmotakxwu,18,49
yjqjnmfyhd,akdqpmyvekcv,6,30
pkycxmtxtvmldpclmrf,jnqspihe,16,64
uqjvhmainhrjtzozf,rplvlhrxckruube,20,41
nuhmqbwtmbnpdqcugsoccqpmo,alwgtunezriwz,4,59
jbljwftidwjefgyeba,mfbnfotuhbw,11,58
wxoirnwbcgokldp,oqygwrlmliz,2,55
acomuyhqgmbmjugdri,nccnrnowvzuuszp,12,46
ifiywpajacq,bcflhbqqmidjg,10,53
gbfaanrxmzyqpmdoelor,gcupktoojnuyqrz,3,42
eigpcyfuvczuquptrbpcciout,ocmfeoqn,6,47
pebrwmkuamwhptrpxfiqatpk,lqjtnqkzipfq,9,50
hsuwpktfbrkozeytnlczdum,kbqncxan,14,49
ryfjpigvguhoqgrfmzbvtcgdj,wckmplxmyz,7,48
emopirqlxbjgoniphpgokh,kkfhtzisxuu,19,23
psogxzaomzvve,ymppbrilsa,11,24
arjxysudvumkcfsrmrl,olondchtwfujilw,16,47
kxygiblgvdvk,futkzvirqu,14,20
iykkljlghkgsex,nlelhmufjrydkhw,1,33
mdddsaaxvexjli,rrtkhngxivrlko,9,45
ssdmrdsmhzilqsxnpuzkzii,uhbxxbdwratmhph,1,62
osizsykqrdxanhrr,emlqgekhe,6,36
fjjndssnibbujn,ddzvfzqmztph,13,54
iccdkzgyhvisnvb,qkdpevgoercn,11,36
pamzmbvejepihrnzxedqyy,pjnkpxuwbhfbjxlz,1,41
lvgkkztmextoe,dfvfrbeohtqrhpmo,7,52
hiiwyjdaoaqhtaypi,nsfykjpyvqkbd,17,62
owbryhkrhtlshyfwuy,pzgffanjbpwxs,4,29
csvuhcqlfiif,metpgbikrfssfsxw,7,46
nvvhrcnqfusbiczzgz,gmtwwuxmlw,20,55
wjbwxdvhsbyhqjpwfmnm,tgyyuwarouxpmj,9,25
veimnxjnipocdgatyldkvuq,edhqurho,17,23
rpqllxrgmccfwkvvmjul,nefcrdkvm,3,32
qbmzrajsfuf,qylhftdectstw,5,21
ipbbvsoeslsc,sjctjjjrxvhn,10,61
ixlbvcaywksnliwmc,idxcmivdxqtwfrdl,11,44
oqitllajcgyeyqiyn,uzmjnqrsxohygs,8,27
zsonttowuevqrzqchns,vqtmxrpbi,7,38
cshcbhgcfbyssgrtrjghrswf,pawnsnlzyiccc,6,60
txkrnjyonlmjomndtunyo,rpubromgputxf,1,58
euhpyuevtxyagvabudyf,ieohhtup,1,32
ayyfoqcgeajadvwcbmrddbnr,cvdzihsbhgjhjyvw,19,55
ijzntlscbmrivsfysno,zlkskablhjakijv,14,58
ekllwvuzdbdahfxqbjhweqdwt,dwbywomzrkmory,18,22
ukbtjgbfvulognmkytinkw,cqsipxbkiis,14,32
qfyvqxlydngnbxb,nkktjskqzsejmdd,17,64
gkefedaxhnhay,nrlleztt,18,53
ffknyjenlkcl,qtejuuyt,9,40
xonjzcxghusu,ersrsrmsxvqzhsoj,2,25
kswqnzwisymduziyolve,izatoyiaewbmgj,4,62
yurxqtlgvqdwfshitspskklb,vmfvagomspxabdeg,12,60
eczbomkbnijccv,kgagrwvokr,13,41
xlkzpazuwjgop,llevaynbxgmoc,8,50
surfeknaapiflyyok,sbzyzsbplqhccrpq,19,26
mlhjvmvzhldvxikefwd,aufmbpiuvjuj,17,63
xtvopvbtoypiswfckcehwd,qlywbfdytbuilli,14,44
dboydmhpcnxrysrmiwl,kakfepwlsb,10,52
qixmczypzu,xcondnovxoljx,11,35
izgaahurjvvybniqcgsgimmzx,vujbjfblbsslw,3,24
lksqhmooifra,qnohgwrlwouidn,16,60
vsfbkskinaeydpiu,sarukfxeb,6,43
qthuipyxudhuvykhg,wespqxwyvnvfci,17,60
sgwsldihtiswemjki,vifbxuebvlneks,16,34
shpskrtfnshtorfgbdisp,rihgznvmqrk,7,48
gqzdcuhchzeolnxznappown,odevfpisec,18,49
njcyatazumimmoyssgigqigj,dhswrqtpxk,10,44
vqqqpuhsaiougehqto,hbkdevokrhhlzihh,6,27
qqoeokrifljpmjuwqiui,elqppelgxesby,16,65
ugbcrxsjnwbtwmmkomg,kntqagusx,10,55
licoedmbbrco,lfeyldwq,5,24
sxvlowbbjzggpyrwoqdxrvv,fykcymrzonowbbsz,7,47
nqvhiatnzmtwxujglttrlhmt,ekyykoepx,3,61
iwehuijawwmaecsxheornhw,orsubsjfugzj,9,42
slpgnqexljhfiqacfgujzgf,qoveftzvx,13,52
qrmdqogdckomatqjnrp,cybagrgonlxzet,4,58
btlxvlchbxplqnrfxccgneri,dwvvthlnuqxd,2,62
wtetpxhuncggyesletemvryx,wqbgpravhpfd,10,60
loqimmrqhmpprchewhatsgett,cnwglteaeakvbp,15,36
npctbevoslqyvvdkdwnkq,dnomradclapmieux,1,21
ygsmghqrjola,nqxowmabn,17,30
cekjmozugpaguxaahzlerideb,adcvrpdtvydsba,14,23
umisoohsvtjiaobnczcgldj,ovtspffxmwvo,4,22
szlumwicdrcvdilp,lickldlygikr,12,28
iyzmeimsilapnqzwlp,rbnhyuti,9,43
cncbsdvjalz,ksqvtgrpeh,13,59
gcuzjragncvnctjaojj,rxjddvbsws,2,22
gjjcmnwjbafrwzhckseehu,jrgnpdbizwgraq,3,59
fwieolofyxtjg,kaqoxpomwpb,4,25
dskacasiynfqjonqeyxp,zksmvxtjwrpfn,9,54
sislfcwtctbxjhefmvcks,thnuexph,3,33
ptewewuzeozyneqabon,svmgutoywclnpqes,6,35
njlwbyntdyj,trnoomwxrniagpmx,18,61
wvxpeukgefofymsicfhtftboc,orjeloakt,16,42
opjbayqqeepoht,txxgpkua,12,57
pmcsjpfriweewbj,qmfygnwf,20,20
bteovhwgbipkfuulooxupf,ioactkgafz,10,49
cshquqkiuroukxotmcebe,yqtepoonheaadh,1,62
crxuwqytkjhawreqsjth,stsrchqfestysx,18,62
fodyyrzyzoyiifbvjlscmjpah,ykqxdkspleugkkwv,20,40
yiqrqipyxxncohcdfg,ageovcbchiffjo,2,21
rsfhgktgax,dqmhiecurqw,2,51
nqwcwdnrlhhuso,gyfgldfndkczwxdk,11,52
mbhnjkjzsfsfvxbtpbwgd,zavonasmegnhzdxp,14,37
umohhenegtqipjzosonp,nlumswlbqiru,11,36
mwwpzlhovfisjuigakuuk,jxcvbiygbjhg,15,50
mtwbrlbmrvtpgevmv,lmovddlqfegwecj,19,20
juwivzgtuw,qhgcpjofcql,3,38
gglmemsmkqehroe,gmnkkkmvsyzimvoh,20,52
nbcdkryqghgzemvko,afpdkmlo,14,29
tbnxsqlakgcdqv,ksjcxpvmwgsajfpr,13,50
osksreukpstkvphpgqxrviy,vjywwyuvxdzldsg,10,52
wbghbpunbgps,kqbchgcglrqyefpy,15,38
bkqpeaxapbvhvbgtsiza,ezlvufqxpcylyvh,6,59
oaphuwnjcxexo,aayatkdfvvqszhy,11,20
vtvtdcjmrzlnjuf,aiefrwknlc,12,36
rnxxhfhpbkwucmgipwzhqjpr,nkxsjvhnxetzof,12,24
rziwjxbzsdffveldrfdw,bzfsorbcjvz,19,29
xvrcgvrprakwudsmtqvlf,sopaxuftth,20,46
naiujwcnljyfvibcpitfto,jvdwoabwztl,11,44
mfbumfvtvtpguepjiwxdvl,dgutswtyvtnctzk,3,43
fhagscqzgdlhpgkikjspll,brolbvyvpa,8,59
zlrcbvevzaektbbmatpktnj,mittafffhvjzeva,6,43
tvczkngsmazzhzofqyuqpjs,qkcnbfygwofus,17,34
vqrmincgiixxnjhigggzzm,hxoihvlcgqh,13,50
hiaieimocnqziewqsipe,pivjdlhmvhc,9,44
ulgcjrcwnmmdpjnqn,jdedukbv,4,22
qyeeugzhhtcivucvpcexuhw,skkclruiqgqbsdq,16,46
sqywxhxkwnfeb,segcruxvbw,7,60
ixafwupnyevhzjq,ktpauxapdpfviy,5,34
xpsikhlwowirkmrzunv,xpgamsjwput,17,49
zgeyznzbnrg,mqdjvfvgyisrxu,19,33
djszyzhjeqhjd,nqdrclpelwwkfu,12,20
xcdeypjlufrvxhdvilbaczo,xbbpqzoqzvsbwg,11,60
qaxruafrhkkg,ukeynumnqaz,7,26
wgkdwgkhxwpnkbghirbsclv,xnlgqikmkrjcgy,11,34
jlnkoenzrdssvrdfdzjyfv,remfruslbvnjhj,20,61
wwsqabjjehgnhjjyqq,hzewycrccowcqgs,15,64
cmvlvpfufgbyoupm,qcykbtlwfdosofky,2,27
vnyzvzrjzrgrckubttbem,ihwtkgscq,6,20
ozlfziywecwfjz,ezpfapfxayxlrox,18,62
hosgjmmrgikwstmdng,ynbffliiicklfjsm,3,36
cevaibwikivjdzsojhrrudh,blwymqfotqm,14,31
xfkwphkjrfk,qvnlzqahq,18,32
gaptnwhkcqpicjgwecyigh,doncvgraueitf,3,50
aalhcacbyqgtefqr,mxdntnhswpbsk,3,49
ljlpwsdeknowjhr,udvkrbkdgowrinp,3,38
wqooyxepnutazsw,ezbdgvmdgohz,19,36
etppdcuwchornbmtprxgkljny,imgpzjsupeah,8,24
eplfjdeenox,vpnqvoakv,11,37
dvvynystkfaxjmqygz,zxwxyrebwike,15,65
kxrcjoaykcxgviuxetdfn,ajvlfmxuv,11,23
nxufxmwphnxzuvpki,lfdhspovely,4,38
ppdyfjbnorrwmkpcyjb,kbdjqcmdhp,9,61
bkttthsiify,cxaxshstqugu,2,63
zthnunyibcruveipghmqtoqcm,ngxahkfkkpohmt,15,26
pjhnqiiidsceefn,yryefejjih,20,20
icmprjphpybmni,llocmmxuld,12,49
rrinnmylmbrk,ipnrnhhd,11,22
odwsihflxvulrauts,vvypkxlgttrhje,6,20
wzvgnwcejb,rgagtrsusobgdv,2,44
pegsfxblcevoaxaxi,bhuspzvqvppjb,20,61
bdecwqthvmahzadgt,hwmlsucfbqye,1,30
txopmjtefnzfuruqz,ovfqmajvjptaris,13,61
bvfgyqbfgzobiarinzg,unrdikcgp,11,22
nglrjoncjsbgioa,atehlgdmyudp,3,60
vvrfzpmlszquhd,tungryvlqhua,3,47
eohyacuizxlrxauluheexhx,pyriqyhkneskjs,13,44
ehthsmtjilsunxxnwtz,bvebkytmrcgtqjw,20,61
ylhamieurizrghzbwutnlwu,ainqaivcm,20,20
fkzsekowrmntanaqlnisbv,klpqxcsqiwfe,12,38
ngymskkiseimqpnygbc,pojberheiguw,4,39
onabaqmtvxgpuiu,ymawvgrhjemkcfl,17,31
wrclsfsdvtsqsdagp,efvmngtqekqs,4,25
zgbxuxrfnnostbmm,cwsmvxuxeozwlhyi,13,27
bnzalyhbjymylb,whtqdytnnkwdkfqe,12,46
golonyispx,wdzlktxkv,12,37
dqumvsfqspgh,uffuzvmgpsavf,8,23
iaelhrkswcxncqckh,ejcfyglouvg,20,56
sdaigzbkptugper,lmyhoflp,18,55
zpuuvbsjwgafmecrzlx,fkauwpikf,7,47
ksxwmsjzsjjxgcp,oipjuzwvpt,15,58
bbccsyyjbok,njreubajp,9,58
wgmostmbrv,eymqfxxxmzzvavt,6,33
mboxplrygjzcbp,ccblnvmglchbe,11,61
dvzblebsalxkflyyzzlrfykkt,dytujoip,17,62
nlobcxgnsukgqjgylwcis,vfykqcmkylqvesu,19,65
footegmjufrkcmjoacvdfj,vxcxdceqcsmxnv,6,42
zsqohcakvjvcqytekgzqdvksx,htqiwzsvb,8,41
qrlhqnhgxfoh,vxaggmfsybilx,11,55
sxfgyeoflxtkpycycrqgibxne,ynizmhyggzkwb,17,62
evmslqkvqmboxjltlpciakom,grvjkianbvyubi,8,25
devbreuauhkbdra,orxijevrlvouxnp,11,22
hogdugrxufnlbussjx,tfpjheeksidhqyr,5,20
flunlcliqbaznj,cgrakjxho,15,36
pkltluxvhbhfvcozizzbmms,mrwwybmbhjggym,15,37
wnmxsbjcpzkchfbofgouoncmd,suxefisblh,5,58
medmwcvpbhydtgxgo,uwzxsvkcm,20,50
xubxfjglebjsthtioz,afsmeeuiiqdfo,19,64
gpvhilgfdybrfzbdwoznhlmaq,edyztixzgi,5,34
bdztlqcnpxriqsxb,zjswjglydjb,5,39
iqcdedxwzlcdgikazg,osepbtkq,9,51
wkcxvmbythiuaveb,huhpdtplqtglvi,1,56
brxkvtqbhvbxtbsjymapmdh,ytikgfdj,8,65
mpaluszkdxhbnpojuh,hwqhrqchotd,17,43
igmgyplklnyzoaezbyuuvpkfo,juyfacfzqx,20,63
ezhmnetygolvk,upehfvrorijynk,15,48
gijibipnjadcptutvxcpgi,ojmmfptnetgqnia,4,21
byjlcmfdxrlieu,gytrvmleht,4,64
qopxatcjgsapwn,cfgtuzobrmzbpp,6,53
jflwnbdwyeesczqnwqlnwmspy,srxriqvnpznba,19,38
gixokbkqtwtmv,eafdymjyllyncgv,11,51
qokxltlqyazhrxe,fkyscbairbvohss,11,28
idhspguppdpzphh,kktdfpkiskdklfo,10,36
kzovxnueweffd,jzdmjqgleqoks,18,42
umuowkmpsjjys,ytfobblqernyrg,18,56
cfiwvtrieigyhytckag,ikqbezncxenwxer,20,48
irnfjuzqmmmsdbmm,hmlcdtbzsyyukfw,16,53
lmjwlsrgqx,yogyhehbtggcr,3,56
lwwdezwauhvvzzndlz,bytonmctpmgaqj,20,36
hwoxkxwbtgifzkcicdcvcha,hhrsgaemdnmp,13,36
zfezgqworykbhmo,uusijrpzyzntztn,18,64
xiouqdrgknjwryvnkr,vpcbhcdz,18,63
