ФИО,звание,номер роты,возраст
htdnjtfzkkaqxbvxskhdos,enhqiqkzwyofwksi,8,32
mczlzsqwxnlxdvxvwhdjvkv,gsjciisgmtnajov,1,31
rvsfphkmiduivuhhsvprpc,lgimohhxjtkonr,11,43
saigpljhffikrqzvsbdnawxlr,phgodzrzo,6,34
oeiflveoztcadcaizjebdvnu,ezkkxjgufllyvw,3,62
frjtcawiyjhlwxerz,yvclzeqdf,10,23
yunjuzgfykxguhnurxgmsb,vuroyjohtb,12,60
chrqltedxvsfdrfwfdsi,levcscmakrmdfgl,7,50
jwuxogbgluvpzhf,ruodhbdqn,3,62
abwcsdkysfzueemahoalnutu,uilrvrbs,1,24
muwzbtfdvezmyuhgmxs,rvzhrvwforbpq,14,40
zmvybjjrbdpodvje,itzjabmnldgr,2,43
yvpicjxetrxvjmgyhwfgelfww,maspuqregc,2,37
nqzresqblryroizj,hbbzftgc,1,54
wbvrjcefflta,dhcacsjyv,20,26
ymlhemirxt,lvvksryqauho,1,47
dqfnaasbedzfqcxypcy,lhlukxba,2,33
aprtnfsczuxaxrvgdhllamjhl,eomspoetbuvkgy,11,58
ifsxygwhsfux,fhmwjxlasr,12,29
uysaqkaakafqmixjtdljqunyl,qqbdvrvwyztshdpx,18,25
ielhhtemfrbmtmpnvhu,japouisssdvoxji,10,24
lcnnoaadykuzbnqzcvctdwdx,oaeikbeilpp,12,39
aszqqakjyeejolnrra,lmmrhwsvolxxfwhp,2,62
ozullkqqdsqzzqhxgpahgcg,kitxcszusytkqdv,13,52
jevvpafdnqhvkuzle,ozhxtqzvns,16,44
ykrjmahqtedbuahnkyk,oxddgvql,14,48
znvpfaherryfbfw,uxjgefhu,6,21
ttlnwxypdnokrrebeymlortlq,ixmhulyhwnurl,2,46
xveyupieojluryu,hvnyfsmrbqh,12,36
bvvtsqgqzxwphpyfcfbortaqi,jtecfqkezhymqjy,15,45
kdsuwnbdpuknlghetbsycl,fmwaxcpizz,1,33
pylqwhzqvlkvotmajrdyrwrpv,irbhynufls,9,53
czxbvisyfcoe,wzymkpxmltban,11,38
dskzzobvvkf,erdznqdueib,14,22
ozzbebnxctexg,ndzqzfsciymmqf,5,53
pwitljzosupxkngdliqufy,frrqwmcysuk,8,32
zadnlkbxprlrkigmwitxcivki,rwsfftowh,13,24
grqheqizkycxnqehfjurwej,zufkrodgwixfj,14,40
jteueccrvutsw,sjveyxmo,3,42
eauhcukchq,jirocsiid,12,23
dubgpmkrqvlfltxr,tgrafvjpncd,9,32
vkjesrqdupuywvs,djlxcvqv,2,34
fgjptfodpbv,lkkkihbmev,9,22
snmljshhephaibmnl,kmhpwxjffwrfry,10,39
dwodhvqzymhgpxoefhqmv,yqpyhajzv,17,32
anwelavsjwjk,ivejkzgliq,4,31
hmopyuexoadlidkoifxnfawm,dbunipuq,1,44
bozwvtkrtao,mowooyaemibgim,2,25
pqslnicfslyyjknin,hjojqzvezjyqyzr,8,43
lmiidiflsffqoaywdoufmcevr,jpyiuciyrmd,15,32
oshnpjypqfpzrrdst,uoepsnuaxntj,13,27
swlhwbcgwmebbhmlmtlt,ethjswkg,2,43
lqmjyffqhecaezixrjwe,kqetgzpkvug,6,59
zktpjvqlyxwodmybhmxmnmvcz,qhcisxxvduy,15,64
fryrqzmcsbmyozjtujeqkow,tmgxuijwsjncbid,6,44
iewyaqdyxizofgdlbinfdd,bshodvtehhzgzwov,16,40
stecelktnomubguvwqdqzq,ywethpcmprfiujy,3,21
dzzeykclfupkqdkno,lpghrrmtrsbfmpch,13,20
hmexqoaohdhfpodxncmxftqju,gplrfpmhqc,2,54
mxtykbnqugumbr,xasejouatmrc,7,65
dduuyhpgswbgeji,eefiqguldep,1,39
skxexdqwjznqspbqyy,musnoztrad,10,48
sbnftbdcbzzb,kbxclmgl,2,33
yxhofalxbmqwymatom,flpxymrvtu,2,50
ejxjboxxvlgrhacxyfiew,zxqeoxehfpzvf,17,61
wqeswjlixlbtr,fhgwjmhdqwmong,6,37
ormwshilwhdgxqtlibvbcaggd,cqudgobhtmcneo,16,54
atjcuglqvmyaa,bvjafpedore,17,22
ebssqtdnofzjlntmpbmgi,dmcdyvtti,8,60
wptfweehcex,zyovllvccvdowjsq,7,41
heiqsszcwgryazcbc,nkckoqdqdba,13,20
fusuibmsht,ipzemhub,16,55
tnvhstkzywxwgr,bewjjhbcidu,4,39
anejyofprkzclvg,xhpartargjwzayno,18,24
qnbucmtmzx,ndavnnykaypt,4,34
cwvgfcnugogh,gfpxdiupvvfp,3,47
kdmyzrtcyyrvsycdoziq,bpusbuxlidgzxq,17,57
kacznrzvxrqinjcmiuxn,rknnebmsf,5,57
iscblwghqaeerfwneorfrzpdv,jfraemnayq,11,21
wakibbmbtybuumcvbesea,sjrzijzwepuy,9,27
ijmdgifreaik,yhggeudg,3,34
lzolmvozlesqvqpmnsnxuxjp,lpfubfahlbtetz,15,46
mqtbadaueyreerenoudhctfi,gqepzcpwtbb,13,38
antiebvopnnrtuihmep,oarrkpdyebjbguq,14,49
oknxyfcyxawjbemmcbzo,wqcabeqrihx,13,62
tnnyoxoqqgq,reeoeiondpa,13,25
aaqrngadbozdhrledgdvz,bjgzcvkgwvfkrryi,9,30
jhanxaxgdvqsdgmoyeslwe,lzznwrasdlbe,11,22
bvtyrnbhsrd,vidsorda,3,21
avpdvbhvbqxhodmmgg,liikjlmifyqel,10,35
afscwtsecjr,duotqndkialefj,1,22
gdrdyylgbqtktvpqbhpbt,rrmvxnkbxdupf,14,36
nlomdoybdmpjgevjgfjwojm,sguusmzkrkvwbljf,18,27
fnbhqxsupdjowlh,wzuhykcj,1,44
vsupkgoonoobqyzqfroxbuck,jzzhksikclvrdttx,18,44
wmrbtnvfparikokgn,ostthsxgxfbapeqi,13,50
khnxfgmjdgzwuetzkxkjooteh,atdqizmbl,1,22
gppnbnvoss,ozbrdqdpvxpfena,13,49
kulbciyglxtdubpd,nwegygkzrqo,1,25
nprahwfagddsh,qwxxhfkk,17,58
gwvmuzbcqmgvwultpp,ilgmeelfzpnmxq,3,20
ibzyvetaffyaphsaiomiu,jwrycirxzjogl,4,34
dtzamodlzihaomck,osmvhrjxihntio,16,47
zplddnfghuhxjmrkflxdrbop,ppqegtpwyaxcykui,5,35
jehynhokriu,xqxhkmumku,14,51
gzfgcrgiutiqrvbg,murfijbad,6,33
dthspmnnlwhqnqrvn,poatmcngvvw,16,62
xouxsqzwlxfrjrhva,laubhipfbq,2,46
dztklejylk,aqtphdyan,4,65
dsltksapyfaoadz,gngaeafvshh,13,32
hggdwommsjfpbfcztun,imoeljnjvw,6,35
zqygrihqabljdehgb,jsydktrbzihbwmo,13,35
vgsymgnjxl,yctqwcuinqkhowrx,13,47
hxiapvnvduvqwdnbxhlogxc,bzhxsehzqhgp,3,38
afjlactibyvlyw,cfvvnjqlejqte,12,51
rmhrblwxlwztvjdkhvvzxsqkd,rggzlnvqfnsq,19,64
snmysimjcxq,fvksjsprzlnwf,4,49
vbqawptuljcazkanusibwei,aqhpfzuxwzycrghn,1,37
dvfdfgwjjgehiyecuytbfjay,ukaalsnpnpgsb,19,25
woitzpmqozoztsrrptfkven,fxrzcnyd,18,45
uonxcbjqfekpxghuvmzfvt,uiulzjcnxbk,12,59
uldmqdlifyrwzmwiqgwtas,iksybiudkc,8,55
lumbyqbbhhamc,tvfkuvwmmwzau,17,26
lgpzrhrvmmpkbabkhczv,rvijghzesgdp,6,62
bnkzcodmvbqgjhw,ztqsqjyapptt,4,43
fvrdlaupaqsffuwuovtvtgoyg,xgdkogfd,13,37
pftyhpzecve,lpfusfkpieocfpy,3,20
dzqvngmptpximwsvcte,dxblyhqkvpocizou,7,39
pdoohudtcfmisaxmqy,lseqavoghp,15,21
dcgyzaphzfsgzcuj,tncdbbflczcadg,12,56
ecqceictajrbahbft,dtllawvdzdrkdts,19,31
ljgeppposwj,nlnptpfd,18,21
jrostcmzgidbyhgkfd,sdwzpmszmksuliv,10,41
poblouhrdyxmvwq,ggflirbl,15,49
wyklzbrizbvssjgmpewoehdj,aidbniiuygfyvz,9,51
ypnpodkewbrcq,smoubohsh,13,42
qxlcnnicfdu,xwhxcrfzk,19,55
apazmkhhhlhlukohmqp,wupxyhjkjw,1,46
lakjpnqilogpjoyuohy,acqdlgtpih,9,51
zybwwcpzscpddmygtbyi,haobjraslvxbrg,17,39
yncuapiuhsprybijguzidltn,mixsjcvftvsiys,18,60
iyzxbnkfjnnrrkpu,pwrkxorhdkmxrey,9,28
lszkcioxmzporlja,gznwwfercsemdby,19,38
vvxuhsczzyo,byuxfmenubfo,13,30
jtjrgfqnsjnjthis,twaptlfesuc,16,31
copmcpsvaeofwldejb,ocetynfmy,10,53
eazqagwzkmccnkgiljbykfuf,kvjpiygdlfgqieb,19,65
nlppmkaifyt,isaupkpoji,2,35
pnmosxrbikbjbhlnvv,gzfjmsbdhmtfj,19,21
ifmcsaloraujywedveekwaz,byyitueqwev,19,65
jlvwdbtuwnk,kruwmdjmjbp,1,56
krmhjbqbhhegvgsrrx,abpjbbmysbcwen,8,59
htbprzkqtdlmvfvttytgre,pqxlcrybjx,18,31
tlezhpfsvtwdkccvhd,xuzcsihiwuavjjx,2,50
dqwllfxqyrrgdqofxajiwo,efmzqudazqschj,17,63
hdkromiawxhugggfwk,ssetdsjthud,12,60
xapfndwarf,sxcyrhkansnmkzbf,9,27
rredxyqxtqjvc,mpbqdzetspei,18,45
cuqldaqrgkczlnjbwaua,xobjzcsz,14,61
gmdjawmdjostrxipyxqhdl,tftnpzobqkek,12,42
rjgdtpebokzdig,czrnggrhnfv,1,20
vhrulmuuief,ucbctpxufmnucaaj,1,60
eselwvjnylziuoyka,hycpjzmnthif,4,49
kgdpgerxwsuednf,owabtucqn,11,28
ileroktzqpvxzttq,ibmjkygnfcmwar,8,29
vmmzcypternx,keetengg,17,29
rjczpdoeyn,sqdubhjecj,7,24
etxwwsatebzgwi,dysmgiqyqaswbi,12,42
hvxrwmiwqolyu,joxekhjkwyfex,16,59
cqjuuziqcuamcfaghdmpjvsr,kagsuctwgc,6,31
dihygifndvi,gwpquhjwl,4,22
iusrpahieqxjlbk,amynuebkjvnnnzp,4,32
xivtxcsztdhnlnzxo,tqueoxorxb,2,57
zptkakbfobxvhnilwxu,sbpqhmyznasjrnp,15,35
dqhnnysckyuverxoxo,owduneokgypm,12,21
bbnnjdkcfihgdmcjhtlbggku,rnuvjrzhsynxsc,18,43
cjdjkjlodld,nxqzeqvrkutrpws,3,22
aeirmfcoguwzlsibqihreji,kotrgzhrpqquu,11,61
dgjmjirlsphjsqpkwvazushsb,gjskrpmcjnzoyws,9,64
ittbbodufritnff,osohknugxrxub,3,29
beiodyjjgzupxwmbysdl,ksqmront,16,64
fvdwbajthha,poxcxojvgyit,12,63
icgfxhdbxvbkrxwqgq,pachsiyx,6,65
hjyznnqwci,epxxdzpgmll,15,27
wwjfgxsbpcrgvlaqdi,xidrotecwznerps,11,60
qbwhzwjprtnuaxehkenwjqw,clouybnuhnblzq,18,27
umdxjjnaylxosgbjtwhlf,dzajqrsnmzcias,19,21
sfujrdkvmoess,ukkdifiwhwmxpz,14,49
dxwylecnvipdwsx,fgxqllwpemxerxm,18,33
oqdijwddcvmutnfpdtsskkyw,yhrjslizens,17,43
adnblyodwxfagbfikbxyjuep,ouepptoyfnf,6,62
iqupmuamemzjdxbfjwmeewurf,ivqttbjexrryewlt,18,23
qrkddlptdnbrgyczltznu,qojqeqsthzmtcdj,3,48
tamknvukvwjmq,yielcgnmqxsxwsrp,12,31
mkvhhcbajnvqzenzteeowf,socrvmmk,18,36
fvesjjqpeiviqidw,haretfbjn,10,39
hffgnypfdgtj,szrmgsfzif,9,61
kslubxjwwtvdoqgzv,mnqfzmpzwscrk,8,42
knjyamhudk,efduaprq,8,55
sjydzodzfvocowiflmdc,pipnlltzidz,16,45
ergxlwxkuwugqwmurtirvysz,vrpsquczdaeszhth,10,36
kcdyfcxofsfitlmnhn,jndrrjdkaqs,10,28
aokoqqrtckcsf,wammulirqvacw,1,34
pmsstscivcijaxqt,rakulbhhsdgl,2,43
powanilqsrxzdlr,ouxqpgawjzp,2,28
ipfnslrxgjltepqvtkxbt,oyylrdcrwnk,13,45
tamkczfdidloqdq,qugpflvm,11,62
czzvccgtyzcaqvgtaixhzhs,jnwjmgekzwxcn,13,36
wkrnshvvknmodjrvbiehkzdl,lsbpwokhez,3,63
aodwocoqygtdcrvvbg,wckdcqtaknbv,15,65
qtntkncgjomcq,zeafliid,15,35
yehhqwfuymfahyc,iberobaebcdjrmqq,10,31
lmttvzcmsdo,nokfisnudqa,9,32
gcoeyoybgghtjvnqr,kqjpaoshrupsj,17,44
kkbzlcpubefmkwksajrofxgfq,cbqlandxzdzmx,19,58
qulvhwaiekkyiqqbzwwf,pulmynbseg,12,53
wxclpfphhsrctuyd,atzsrgzye,10,29
odziijwmignltntpjczvq,ulellnhdvyp,2,49
oazwhhtghvh,jxwgaemukgcwdyw,16,22
evmljbnuhh,jitqfggnmlyk,19,23
gylreuuslvz,hwqslcre,19,58
fqjwqgzsxjgogrxxk,eesuqehog,4,63
kyoxzmhszktdyq,bmplzufkmwdm,2,57
fjyzdulfitrgsss,tgehvkucezi,7,54
mefmebizkh,bhxpzsfqwjylj,6,44
bsetdcibicc,ulrqzklbdl,13,23
aapxtwwtiwapaufjxjpdkfp,affeqeoh,7,55
rzqdbhgwbxgqreijhgawwgv,xxzrdsvaqytbgkl,15,62
hwrrkhgbktmdx,whequowcvkm,11,23
idtusxtecvnuqwkznuo,fzaatqeeqxx,4,31
iwzprvxtwyyxtw,vyknxhzuo,7,33
ogecgqohvsuyaevlj,wasnsabjhifzoq,20,44
cqzpvqgsxbkbesdv,admvriwy,15,28
opqfmmxvvordzgxlkua,ifihiqivrmuom,19,65
itmufopxzhm,oxcpokuo,3,44
qdcqzmqjekcwtolikwsyw,qdjddfjoynpb,9,65
nbtpwzvgwterj,dwzkdcoit,9,42
itzshxsakzndu,umcckmfnbn,4,52
usofeevxjvzkohc,vibcfdwql,11,57
eafpazcmzyhdemtqzjlkek,civbuihvzydrdnqf,3,22
jatqmjqqite,xhdgfstjz,6,30
xzetfekoybxrrxlikajh,rmrdyfftqagrynz,1,48
mbuqwrvhxlriximicwg,xjvfsugr,1,44
ggtscttnasmh,znoafsokibrpq,11,20
ykjbzbkhbyvct,vhqzitlenovuhpl,6,35
qzrilxkgbkxbodgvl,aumiwkbhjf,12,38
wrslazauwvgmep,judkvgkkjsur,12,48
yghqjdpslupgnxbelq,zrroanwtmj,16,51
ipmnbzbthovteirhxxbm,ulxglbzvej,17,44
ugmgaosgwcxuqzhlxkxoh,srnyfqooczsixk,17,47
vkjecsntls,sfdgugwvkrh,9,20
pcizbigkepx,buvjsjcm,9,22
dxodhcfznsqsjxnobzq,mklovbzvvyk,14,29
bxbectpgqijobcyuqcmfegj,wucjvgoc,3,65
tdvguyjlcgiueds,iiavlckikotrkao,4,35
eyyzzmegfyselfncxjfs,rjdhuzatxyrgiln,17,54
rnbpogawjow,mgtonjubdoslhrvy,13,54
hkbcvusajodc,ljkxdlsjiezluxzw,3,62
wyumundsxgmnnibhztsdih,wexanwzgkarz,15,61
lctylyklfukkvhtkodcfbdu,dlykmpungvwcy,15,51
mwakjsvvqqcdq,hwtxpqhkb,6,31
xivwhuuexqzeowxjojia,wamhdjvazwru,19,46
icltmwsoldhgchzhkrwvg,vbnbgnyskjwpzy,4,35
xwufsieafsxsqlqdzuqptndpb,hkeftaxpuevedson,4,32
hcdfjycwguitqwfl,ytpnzuck,19,40
xurghwtyjfjylbt,qsivxqhbgyxyxru,5,44
rcupgpalvs,cdxzvksi,4,35
gbvcocwfabxcy,oqqdlumec,4,21
lckysqqaxwcs,pluztfcksgmxzwjb,17,25
egbctphkzxwp,imwcxapulnrp,7,33
zqfnfrlgimocr,xchwstrbwv,10,42
owjgilvjuzjufdqtgqlcm,tfxtyajsve,6,20
puabwgfzujcwogjcnhyuymlch,yewvfgrgrxrj,6,64
wnipqeqscvohpenohwajf,mjibjlnpbtuh,5,30
kssgnplefevjg,fixbqzrrym,19,62
rzqowrmlhyjl,oahkgtaiqld,19,48
rdmwdqzfogn,afhdchmy,12,41
amugvkotwrdrmtukeupuf,icmyzgbpvxb,17,57
umgkdvejohmlnasvmdokpaah,qybfpsnbq,16,33
dbqczmqyaljxhsgjk,rhosfwzjoxfiek,9,25
behmnxhshcshbvb,eshbfqdjv,17,21
nxvtzysliq,bfvkiqpltp,13,20
cenrqlloawpkanyw,nqpudafvlk,10,59
ozitpladlrziow,ejebdtyoeqofwdf,18,37
qojtxjmmyxudbcexipod,pahlbejdgtvka,2,30
rwruubsgmrlmwosmgjxiy,vyoaynfkflzroyq,18,38
nsdznvofjtxbrrrphsdunj,psmlbpkbkxg,15,48
thciuwgilarfcgc,ibvdezceo,9,22
zgaybawgalamnxu,pjrfmrhwvrfbxlo,14,64
wytanagazupyjkjwtmlvsl,pzfuqvqiaf,6,64
avowxmszgtidvpkmyv,xjkdqqcvvvajthc,7,40
jbxrnhpejqwxenmarvymclds,zcaxhaegtlgu,17,46
lcnmhqwodtqetaoqeotmsrr,holovxwpiqhfxda,11,59
oqcgjupqltgjrjrrfwca,qnkozajwlf,7,53
yplapawtrksvyxy,meycrtojbixouzk,10,41
rqjpdbalcl,wakjzkxmbrmbk,10,27
ctephuvsjzyrupmmkbiilmac,awmwvgccfno,12,35
gbfsddjxrjwgeapzbjwfeta,zkyhwacqwcqt,18,56
tcgpsdshwnnocfylr,ksqbjwwvatag,14,24
wlqggmihatarpedds,jzacrxpuiqi,11,26
wlkdhlftutg,azesvysodwjjnef,3,32
ziwaevsauk,nstisyggxnorhop,9,53
egronncbntifqewfseuri,icnnisqtlgduhf,17,63
haukvbfcoxzrvejvs,obcbpjjwwvpbvo,8,46
biwdfmnzyulogvbystjfkzlhy,nguqydlpxjmukm,17,38
ntgdscgveavgumbm,nuggujvmejbrpcb,13,27
accfpfjezlnqu,fwsbkzygispfspq,5,41
azdolxgwcruiorxqvs,gwpicjqn,15,45
bwmszlfmguszg,uhwnrzbahpwad,14,36
efpsvymjwvyaoqldwogaygys,zszsrzgidrcyrb,8,30
qlmzufarrrvgmk,iyzwgjauqqonsuo,8,45
oowfbrqxjmy,kkbuhihcdti,19,63
xngqhiqjxmcoxnexlroloj,abbybmsmsfquhc,18,36
wmxadmrrdjfjzonsqxagozn,oslzkroke,18,27
ozabtrekqd,xrtnfxagelb,14,52
gcjwfemdxjapooa,tuxybbozqxb,10,61
stikgdwycolirv,zhrcjgojqn,7,31
sftpnqfpjdkh,cvyusatkuapfar,20,57
lbsncrsevzxewiehhu,utbaaqbiiajqdg,2,65
xyulencnbnyhprkg,ilzevzydf,1,55
yhqnmdykvlsbkqbl,ixojklqygxxhbc,7,21
tbnxgwhevcvkwcbs,yynzevxg,18,58
hfjnxoywdailfkjbxvgdzhes,nxupwsirgiujqy,9,47
qetvclozynxfyjtypctavc,djzsfliicvugftd,5,56
puyoazsbhfnhwwbte,oygfwdtyozztag,11,37
zayfyudchojlmiwxfhtsj,rlhqiyhlokd,10,25
ntwyaiqqrv,jtetuglonxb,20,24
buvvfeezudonvtlfdeviftes,uhmvbwapaoh,4,36
dkcjlfnmnukmwbqrurrx,omupfnettketvtsr,18,52
qwnapkujndrvcvwypciuy,cuoqnjorgxzo,18,61
zexjmuzjyewqc,pkyqguotisw,1,62
blfmqiopoomttmcyb,ilvvwyilmwrbxrr,19,24
tjindiloudkkkchskmrtdxgo,qvoioedd,2,53
vquykzdjtmiujgslvxoqiv,ojrurdze,8,20
uetrjtnpbleka,ygqtxgfaldevym,9,57
rokilbxwyhbinbysvcrvu,tlzkrafvbwhhabsl,8,40
vjxarnzeaurcdbdejetb,ghiwyhavkqi,3,46
dljcioqjdhrbtcvey,jdgtqhbdcrxr,7,22
uchncafwyrhcohk,ybamakygkn,8,45
ocdhlodsieznjocwzy,rejpkidsbik,11,57
iojotisnkjrlwquyuu,ckergtdlzhn,12,47
mxioxfdmiupgntvrxn,sxeadabcymcll,6,57
jpeewpewxgd,zlvwdzvggisxazkh,15,31
tdooscsbrqqxlrsnbcbx,jiqfwsxjqfyyaj,19,48
krujrkyneocyqpeyypprmlocz,ntqdptobyv,15,53
lvkdbgqmrcxnfw,pmoplomgwcen,16,24
bgnteuyxwoqhsavtlehbttelo,pyybpskhzugmjo,2,27
qjehlwopxcsszdfpy,ylgvbzpcivwdg,11,40
easpnnngazoathhyyaxkmhjt,txydezgaovzb,6,57
xdrcacfmuv,wezubypni,4,35
znfogmswaueeyij,emazyunajybeprn,11,54
cacfpvmjuyzv,ybgsrrhxjueansi,14,33
ygpoggdpzejjsgup,crovqdmluzhjnu,17,64
mjbbnwzhaftiogjejmpgengkd,pngyfdadot,17,24
nszjltzghwkzsuragkqy,bpdokujswt,5,53
gxfpxfkqdrlirhgpumrasigd,mpixodfb,20,21
xgohpigyeyusahjalovxfuxn,qyfswzplyfem,11,60
dcyvsolrksceicebcjre,krilicfsyhlqyepn,20,43
mpbtrqodouu,zudaryttigfholl,9,37
wswlfszrxevzmpe,knymroprfutwfypm,16,47
nltwmylgjgaxo,tbxlipvf,15,32
idnhgbbjfyenmtai,jpmvmagp,10,45
ltdttcyqkgrki,xrjlqmozkv,9,27
lcmybugujuy,grdehlrxjtaaj,4,22
gupxlyrwigy,ccgebqcclsdmu,5,27
wfbdrsbbttrvdxilbrvzhgdt,yljufavzlhytaii,4,31
yoenwlcvuuclzyjuhmeksay,yfhzfizittkhkj,14,27
zrpwjpwuydswcbn,lmnvuvffxcjhxx,8,33
fuikpajaodtcxb,cixfqbtba,1,30
diyxiglaekthtqfle,nxgxrydcn,6,59
cuzzmtunkcwcmsrupnansp,ytzmpazlclsnao,14,31
vousbtevnsw,iekiebynciau,10,52
liemsoercwcktnmokxr,yvfjojqwzuanpes,2,42
lqqsydtjlcgkfw,vkwklrycy,5,38
rrtjmhxpokjrzxcrjmotnl,bxzugfwcq,11,48
lxoyxoszsvkptbzpy,jmowtbyhhmfnj,1,22
vwwbwbqhywmtpk,kdfsipqagt,5,41
fpqpqhapuexzxumqahlhb,ccyowdejojrjfp,11,51
hfydoltqjxrjmihnxsdgrh,eucyylmqa,15,55
xgpjukuzbs,vxydcgcfbvz,18,51
nobpqskfmbbdrxfy,wpywpmkyatqxl,18,48
qtqyjxetlgpsanbzpoduvxbg,vhcmbpqzokvy,9,27
kpvkrecigjmz,parrrxjqxqtxzcs,16,22
nkyuhsnerediyfgdsakfli,cyidllyfty,12,39
mtquaxahrpeanlxhsfvgyywhk,uyfutbnsvet,8,41
gmonyethynsvlqdyfcxpaybrt,bggqzbumjxwdtaj,14,38
pgehmeumowjolkbi,ugrjheqrpwpaqwpd,20,40
lutghgmqctqf,bxgvxxhw,8,51
lxfilnvszxry,lvtgjrxzqkjkqv,13,38
rprhjxhlhcopjitezaioe,nxaaxoyym,19,56
fcrdiqruiwkfoornr,gucnatepfd,11,64
zgsiphlotc,uumugzzqsxwdyb,6,40
swrlcvarcoqmirusgv,kkraeodksrstcov,10,32
xedyasydztgsclagprpnht,ylfxwhxp,13,65
dyjbmaifecyos,iowcxlqhvp,20,36
fvugpgnisnvhbdi,vvnvtqqc,1,22
hwwkjpvpsjxjjytqgr,kxlroogtzvewhxwm,12,56
aplgeubaaoupmh,awoctdjus,10,45
kywtuanvzfjnghtrrv,suvofpaemdxsq,17,20
jzhuhqlsseoifqxljqxzphc,fosyyrdoqqcbonmv,15,33
qrqdtpojormrsm,ldhynqmyec,16,32
guofzijhhzytylya,vqoicdevhys,9,52
bzpbmyqtcmba,rnxvybyeecp,16,36
fojoxxqaamgxykxj,exlftbqxlzq,11,24
ixqfnbwthmnhdyfwfwvowztwl,yorrrwsccznh,19,58
yfriitzqsph,dxcifkydoooiutfq,19,63
xfuruzyrwkhyhmafmaogtr,dgjediqqvaweyf,14,31
jxodcmkaazazzlrb,qrgosqupauq,18,34
lmqsihmefjlhxnawczwf,srfrcoznrjq,16,51
pqbwgfjkrxj,ldsnmzfbjg,4,23
tdgknsdymueahzimtvpzzvjkq,vdyrktaqqjmid,5,43
rjwsyasouscicxmxw,lcjwmtxmcw,14,65
ibtlrcndrvxtv,pkbuqeiuqyeszhj,19,65
eqbohguhffmulkoeu,inngderrurpalsvr,1,61
gwufkupdiwzpmhqrtnfjo,ndogfhvo,12,65
yixiznvjfxw,klpvpqgsg,13,44
magretnadayjzwgjdaxjj,lhvfvylf,4,65
cxzpxiukau,upggdddgxpedp,12,32
gijddgaxmg,luxyernvnchfy,1,47
zoenilsjkaiyaguldf,qpevnmyidev,9,32
qaznvxssgaphc,aorcdscmb,4,53
xdvineejrgautbcwkqgyv,fqqlziovrpi,12,38
reoyjafbelzpcqcbgcrxpms,rrxdcchrhn,15,65
bueykuoafrgyuwthnowwhth,pidnsakqi,13,26
fgbspeimcmfflvkyhspm,tqntyqajokvlszp,13,63
pryuveaxcbeifbspfhnzst,pjjsvfvfr,2,35
xmvjrykheftuxioej,aiwbqudury,4,40
nzcxkrpchhlozmy,rozudlvjrribqyq,1,58
sxbmlczsrblthfujzeqbqrsg,vqxesawsnfro,17,26
klqgzanunnonlpobszqd,yurjrfys,18,22
wxvutlatplibbw,kehzxnqyuxiuvs,19,61
hwgnzwtmjacmicetgukbrxfdj,rgftvfosha,5,26
yukpmmyetcjv,irkgtohehpnl,13,42
zrkrehwutckmyzj,ntoqirehtcgtclzn,3,44
rtblvmnddijydtkrblqebnnre,tlgkghxxnxjkkdg,19,40
sjcrohaxzvf,dwknpvdyxgeylwsv,13,38
fphngfwrqhspkazzy,cqmvzbwehflc,19,25
cpezkaefbofbdtnhigrnqbvp,kajixdurmyjcpv,6,36
opdvsvpzuwhxzxqyyz,efbzsmruenxf,19,21
qmzgbqrxpp,khysadrpselsz,4,43
oibhxplmvkdnrl,nafxhhaarwqpmq,19,53
bujpwymaynfgbz,iqolpkqjgtat,20,44
pslgdcgevok,dthnfwdizvaudb,10,55
jocgfdhuqfyiqvcxpyt,ekcajohgukcxwsn,11,60
kigwhafftbmrhv,hprpmitcjeszda,18,47
tpxdyuxludnbpp,npfvtwsgckpzu,1,28
kmrhsggcyftnjw,xbrryyvbypmimatb,4,28
myarqzhqwmkpvaiqtwmwvbekn,cgywwfgu,15,31
bjcvonzymtmueyblkvxfq,futanudvjaottfqn,17,39
kcsrhjtltuunejqduf,ktdpoooqxeq,14,61
jjqfvdqgozjj,nizydbdqprkxil,19,49
ceswxcrmopsog,cozbtbtmcibnc,11,49
ouheterwuyyxcdslh,kzegiuhyrea,20,50
rtlgimiprxxgcavgunnjymdp,mosqluhkblqv,19,60
svfpzxfytrsri,ztyiwdjw,6,21
divgrddggpdenrqjqkuquq,hnwdjfxqudzbfejf,16,60
sipcfitrkqfcksy,ifsfdnrgjiknqb,5,33
lnhiotueitscwukzemuar,onkskctsv,19,46
ivcfsarraxcxctfy,zotjazeezliirxj,10,48
lqiqlapvnkpbcy,tuppqohdvv,14,39
jwdihmdkrugnueo,iqcmkzpnyx,11,32
ukayddsxsxxkx,asnjtzkukgacrxfv,12,20
dxbxxmvmrafpujh,urniusxmyjykcam,20,24
ggqkqiwjidwecd,sfnjqfzcduskbft,17,44
uoiicljdbct,wcidrmhef,15,46
ozahqkbfmvlcyzumkvqrdaynx,khipvfeflfbgna,12,23
elynfpnumzfobuns,czbwoylelxdqncrx,19,30
ogrqpyxilxkazcdjum,qfogcmmwjlbihpt,13,35
ezpsmyjtmpapmdleuv,cjjzmihac,19,30
spxyjanyuhi,ormmzdgowqay,4,43
hlnskycdnsmnylsjdcwd,sbmdugug,14,62
jqlceuhobwxoqfycsvi,huoyrykbdvnzdhpm,2,54
